Date,Open,High,Low,Shares Traded,Turnover (Rs. Cr),Close
30-Oct-13,6230.8,6269.2,6222.6,177583848,6861.84,6251.7
31-Oct-13,6237.15,6309.05,6235.9,239607127,9560.54,6299.15
01-Nov-13,6289.75,6332.6,6286.95,191639789,7371.92,6307.2
03-Nov-13,6332.05,6342.95,6311.15,23856924,858.24,6317.35
05-Nov-13,6282.15,6304.75,6244.3,181053761,6598.06,6253.15
06-Nov-13,6260.55,6269.7,6208.7,157080263,5461.18,6215.15
07-Nov-13,6228.9,6288.95,6180.8,168832431,6274.13,6187.25
08-Nov-13,6170.15,6185.15,6120.95,150051986,5977.34,6140.75
11-Nov-13,6110.4,6141.65,6067.75,146060450,5678.81,6078.8
12-Nov-13,6087.25,6108.7,6011.75,153812590,5646.24,6018.05
13-Nov-13,5998.85,6042.25,5972.45,162538228,6738.41,5989.6
14-Nov-13,6037,6101.65,6036.65,154913925,5872.61,6056.15
18-Nov-13,6111.05,6196.8,6110.4,163991212,6279.02,6189
19-Nov-13,6197.25,6212.4,6180.2,161514064,6020.17,6203.35
20-Nov-13,6186.85,6204.35,6106.95,155794838,5493.72,6122.9
21-Nov-13,6096.5,6097.35,5985.4,137232011,5457.87,5999.05
22-Nov-13,6027.35,6049.6,5972.8,134755917,4804.74,5995.45
25-Nov-13,6035.95,6123.5,6035.95,127195086,5113.81,6115.35
26-Nov-13,6099.25,6112.7,6047.75,150661397,5975.26,6059.1
27-Nov-13,6062.7,6074,6030.3,124875896,4780.5,6057.1
28-Nov-13,6092,6112.95,6068.3,195315802,6589.55,6091.85
29-Nov-13,6103.9,6182.5,6103.8,190711115,5487.36,6176.1
02-Dec-13,6171.15,6228.7,6171.15,145948276,5294.15,6217.85
03-Dec-13,6204.25,6225.4,6191.4,156852586,5474.29,6201.85
04-Dec-13,6187.95,6209.15,6149.9,186169067,5561.95,6160.95
05-Dec-13,6262.45,6300.55,6232,186060466,7519.34,6241.1
06-Dec-13,6234.4,6275.35,6230.75,158539890,5692.11,6259.9
09-Dec-13,6415,6415.25,6345,198285630,8117.57,6363.9
10-Dec-13,6354.7,6362.25,6307.55,242412856,8646.17,6332.85
11-Dec-13,6307.2,6326.6,6280.25,148196394,5672.66,6307.9
12-Dec-13,6276.75,6286.85,6230.55,148533899,5175.39,6237.05
13-Dec-13,6201.3,6208.6,6161.4,169650657,6403.01,6168.4
16-Dec-13,6168.35,6183.25,6146.05,146451539,5445.51,6154.7
17-Dec-13,6178.2,6190.55,6133,154174701,5676.19,6139.05
18-Dec-13,6129.95,6236,6129.95,243250558,7498.21,6217.15
19-Dec-13,6253.9,6263.75,6150.7,437039204,9005.49,6166.65
20-Dec-13,6179.95,6284.5,6170.35,171969981,6359.37,6274.25
23-Dec-13,6267.2,6317.5,6266.95,131187586,4746.66,6284.5
24-Dec-13,6296.45,6301.5,6262,107642909,3780.9,6268.4
26-Dec-13,6270.1,6302.75,6259.45,182310258,6457.23,6278.9
27-Dec-13,6292.8,6324.9,6289.4,96867388,3797.25,6313.8
30-Dec-13,6336.4,6344.05,6273.15,101271820,3977.23,6291.1
31-Dec-13,6307.35,6317.3,6287.3,103439312,3032.11,6304
01-Jan-14,6323.8,6327.2,6298.25,69567668,2015.36,6301.65
02-Jan-14,6301.25,6358.3,6211.3,158132556,5249.79,6221.15
03-Jan-14,6194.55,6221.7,6171.25,139043889,5369.42,6211.15
06-Jan-14,6220.85,6224.7,6170.25,118344976,4722.67,6191.45
07-Jan-14,6203.9,6221.5,6144.75,138559000,5696.6,6162.25
08-Jan-14,6178.05,6192.1,6160.35,146912639,5816.54,6174.6
09-Jan-14,6181.7,6188.05,6148.25,150064466,5908.02,6168.35
10-Jan-14,6178.85,6239.1,6139.6,159920407,7347.29,6171.45
13-Jan-14,6189.55,6288.2,6189.55,135009945,5984.02,6272.75
14-Jan-14,6260.25,6280.35,6234.15,110231153,4703.01,6241.85
15-Jan-14,6265.95,6325.2,6265.3,145922867,6422.97,6320.9
16-Jan-14,6341.35,6346.5,6299.85,153420441,6758.63,6318.9
17-Jan-14,6306.25,6327.1,6246.35,167719501,7895.92,6261.65
20-Jan-14,6261.75,6307.45,6243.35,122136071,5499.51,6303.95
21-Jan-14,6320.15,6330.3,6297.9,141728380,5831.26,6313.8
22-Jan-14,6309.05,6349.95,6287.45,137490525,5635.92,6338.95
23-Jan-14,6325.95,6355.6,6316.4,120054602,5278.88,6345.65
24-Jan-14,6301.65,6331.45,6263.9,160270856,6209.06,6266.75
27-Jan-14,6186.3,6188.55,6130.25,190442601,7091.1,6135.85
28-Jan-14,6131.85,6163.6,6085.95,184111740,7710.08,6126.25
29-Jan-14,6161,6170.45,6109.8,146733030,6487.39,6120.25
30-Jan-14,6067,6082.85,6027.25,208061426,7694.04,6073.7
31-Jan-14,6082.75,6097.85,6067.35,146713083,5407.1,6089.5
03-Feb-14,6058.8,6074.85,5994.45,134893587,4635.69,6001.8
04-Feb-14,5947.6,6017.8,5933.3,183252654,6075.02,6000.9
05-Feb-14,6004.25,6028.05,5962.05,166627311,5572.13,6022.4
06-Feb-14,6028.35,6048.35,5965.4,185503324,6291.97,6036.3
07-Feb-14,6077.65,6079.95,6030.9,181932292,5591.39,6063.2
10-Feb-14,6072.8,6083.05,6046.4,133070328,4762.89,6053.45
11-Feb-14,6072.45,6081.85,6053.25,150520900,5268.8,6062.7
12-Feb-14,6085.35,6106.6,6077.4,138547391,5351.08,6084
13-Feb-14,6087.55,6094.4,5991.1,153652371,5037.18,6001.1
14-Feb-14,6023.75,6056.4,5984.6,140204479,5539.7,6048.35
17-Feb-14,6057.1,6080.65,6038.3,108492457,4455.65,6073.3
18-Feb-14,6071.3,6141.7,6066.8,126639146,4592.38,6127.1
19-Feb-14,6132.05,6160.35,6125.75,95248833,3735.52,6152.75
20-Feb-14,6127.15,6129.1,6086.45,132108928,4344.77,6091.45
21-Feb-14,6108.3,6159.65,6108,112596128,4001.93,6155.45
24-Feb-14,6140.95,6191.85,6130.8,144877047,4424.81,6186.1
25-Feb-14,6205.7,6216.85,6176.6,146259298,4782.95,6200.05
26-Feb-14,6202.45,6245.95,6202.1,181663811,6641.33,6238.8
28-Feb-14,6228.45,6282.7,6228.1,209914263,7869.42,6276.95
03-Mar-14,6264.35,6277.75,6212.25,144562338,5040.12,6221.45
04-Mar-14,6216.75,6302.15,6215.7,166818924,5550.29,6297.95
05-Mar-14,6328.45,6336.25,6287.8,160300066,5754.58,6328.65
06-Mar-14,6344.75,6406.6,6339.7,180731810,5844.96,6401.15
07-Mar-14,6413.95,6537.8,6413.55,284922346,11368.15,6526.65
10-Mar-14,6491.7,6562.2,6487.35,242143703,9992.74,6537.25
11-Mar-14,6537.35,6562.85,6494.25,238994883,8268.67,6511.9
12-Mar-14,6497.5,6546.15,6487.3,174977068,6176.54,6516.9
13-Mar-14,6491.75,6561.45,6476.65,167858387,8356.1,6493.1
14-Mar-14,6447.25,6518.45,6432.7,177336088,7114.55,6504.2
18-Mar-14,6532.45,6574.95,6497.65,179308616,7268.52,6516.65
19-Mar-14,6530,6541.2,6506,172464722,7666.24,6524.05
20-Mar-14,6508.35,6523.65,6473.25,141984189,6280.76,6483.1
21-Mar-14,6515.2,6522.9,6485.7,189854420,8841.94,6493.2
22-Mar-14,6497.8,6502.65,6481.35,9774392,373.66,6494.9
24-Mar-14,6510.5,6591.5,6510.5,158395722,6633.77,6583.5
25-Mar-14,6550.1,6595.55,6544.85,168125064,6475.61,6589.75
26-Mar-14,6615.65,6627.45,6580.6,186570474,7046.34,6601.4
27-Mar-14,6613.1,6673.95,6599.5,312383468,12924.37,6641.75
28-Mar-14,6673.05,6702.6,6643.8,134114378,6862.55,6695.9
31-Mar-14,6723.15,6730.05,6662.4,177579421,7743.3,6704.2
01-Apr-14,6729.5,6732.25,6675.45,147136671,7174.14,6721.05
02-Apr-14,6757.6,6763.5,6723.6,173335875,8007.75,6752.55
03-Apr-14,6772.05,6776.75,6696.9,197546648,7738.58,6736.1
04-Apr-14,6741.85,6741.85,6685.15,155127592,6676.88,6694.35
07-Apr-14,6694.25,6725.15,6650.4,133947319,6707.01,6695.05
09-Apr-14,6722,6808.7,6705.1,169794626,8892.66,6796.2
10-Apr-14,6803.05,6819.05,6777.3,191125947,9079.6,6796.4
11-Apr-14,6758.35,6789.35,6743.15,140734579,7463.19,6776.3
15-Apr-14,6792.7,6813.4,6711.75,123197822,7100.26,6733.1
16-Apr-14,6727.25,6748.65,6665.15,119768833,6168.64,6675.3
17-Apr-14,6695.45,6783.05,6684.4,131488368,6952.58,6779.4
21-Apr-14,6789.25,6825.45,6786.9,111840313,5711.98,6817.65
22-Apr-14,6822.9,6838,6806.25,114693049,5636.78,6815.35
23-Apr-14,6823.25,6861.6,6820.75,182972972,9247.25,6840.8
25-Apr-14,6855.8,6869.85,6772.85,154320793,8021.33,6782.75
28-Apr-14,6778.55,6786.25,6750.3,118162668,6297.18,6761.25
29-Apr-14,6769,6779.7,6708.65,115511531,5459.34,6715.25
30-Apr-14,6724.95,6780.15,6656.8,161106871,7066.78,6696.4
02-May-14,6709.95,6737.65,6689.5,114275323,5030.42,6694.8
05-May-14,6681.65,6741.05,6680.45,104989653,4881.32,6699.35
06-May-14,6719.25,6743.45,6701.9,88291413,4168.72,6715.3
07-May-14,6708.6,6718.75,6642.9,114099791,6513.29,6652.55
08-May-14,6669.9,6688.4,6638.55,101549745,5413.39,6659.85
09-May-14,6654.15,6871.35,6652.15,166442779,8027.14,6858.8
12-May-14,6863.4,7020.05,6862.9,157725090,8475.17,7014.25
13-May-14,7080,7172.35,7067.15,232221733,10573.11,7108.75
14-May-14,7112,7142.25,7080.9,177204155,9395.8,7108.75
15-May-14,7111.3,7152.55,7082.55,186848485,8947.95,7123.15
16-May-14,7270.2,7563.5,7130.65,393156741,21057.07,7203
19-May-14,7276.85,7291.1,7193.55,316246557,15228.6,7263.55
20-May-14,7309.95,7353.65,7247.7,255333095,11139.51,7275.5
21-May-14,7274.85,7287.15,7206.7,203137825,9544.12,7252.9
22-May-14,7289.95,7319.55,7258.15,240943899,10104.55,7276.4
23-May-14,7306.5,7381,7293.9,259638086,12002.13,7367.1
26-May-14,7428.75,7504,7269.05,273236339,13203.73,7359.05
27-May-14,7363.1,7372.95,7274.75,168599276,7931.22,7318
28-May-14,7324.95,7344.75,7302.6,175595609,8929.71,7329.65
29-May-14,7316.6,7325.4,7224.4,241115398,13385.17,7235.65
30-May-14,7254.85,7272.5,7118.45,312152571,13837.29,7229.95
02-Jun-14,7264.05,7368.6,7239.5,169891181,7833.43,7362.5
03-Jun-14,7375.35,7424.95,7342.15,234680218,10354.94,7415.85
04-Jun-14,7417.55,7433.3,7391.35,204592241,8913.89,7402.25
05-Jun-14,7399.75,7484.7,7360.5,250660653,11574.51,7474.1
06-Jun-14,7521.5,7592.7,7497.65,248397596,12322.96,7583.4
09-Jun-14,7621.65,7673.7,7580.25,231879926,10866.56,7654.6
10-Jun-14,7679.05,7683.2,7579.3,188669182,9475.21,7656.4
11-Jun-14,7672.4,7700.05,7589.05,186182446,10472.71,7626.85
12-Jun-14,7641.3,7658,7593.8,148207144,8187.49,7649.9
13-Jun-14,7668.2,7678.5,7525.35,174522339,11254.75,7542.1
16-Jun-14,7534.8,7548.6,7487.55,155377979,8449.27,7533.55
17-Jun-14,7525.05,7637.6,7509.25,157961787,8704.2,7631.7
18-Jun-14,7636.05,7663,7515.5,165078941,8963.97,7558.2
19-Jun-14,7580.05,7606.45,7502.55,148852437,8115.36,7540.7
20-Jun-14,7543.3,7560.55,7497.3,124132217,6801.49,7511.45
23-Jun-14,7514,7534.8,7441.6,127404790,6543.64,7493.35
24-Jun-14,7515.2,7593.35,7515.2,137002483,7146.44,7580.2
25-Jun-14,7588.55,7589.25,7557.05,114968325,6198.93,7569.25
26-Jun-14,7554.1,7570.2,7481.3,171676960,9190.64,7493.2
27-Jun-14,7514.2,7538.75,7482.3,126673395,6688.8,7508.8
30-Jun-14,7534.05,7623.65,7531.6,152303166,7887.37,7611.35
01-Jul-14,7629,7649.5,7618.15,139431498,6983.63,7634.7
02-Jul-14,7683.05,7732.4,7677.3,136324329,7363.75,7725.15
03-Jul-14,7734.35,7754.65,7706.8,133755275,7320.09,7714.8
04-Jul-14,7718.1,7758,7661.3,113070488,5863.82,7751.6
07-Jul-14,7780.4,7792,7755.1,173926355,8925.04,7787.15
08-Jul-14,7804.05,7808.85,7595.9,180646306,9002.25,7623.2
09-Jul-14,7637.95,7650.1,7551.65,168348843,8176.28,7585
10-Jul-14,7589.5,7731.05,7479.05,258385778,11431.68,7567.75
11-Jul-14,7584.1,7625.85,7447.2,187592951,8983.29,7459.6
14-Jul-14,7469,7478.45,7422.15,135231220,6659.48,7454.15
15-Jul-14,7491.3,7534.9,7459.15,122068670,6124.15,7526.65
16-Jul-14,7564.15,7640.1,7532.45,167973291,8186.24,7624.4
17-Jul-14,7612.7,7655.65,7612.7,141612002,6753.11,7640.45
18-Jul-14,7630.25,7685,7595.5,134603073,6903.7,7663.9
21-Jul-14,7701.65,7722.1,7674,105401279,5794.45,7684.2
22-Jul-14,7708.2,7773.85,7704.8,120081148,6494.69,7767.85
23-Jul-14,7794.9,7809.2,7752.9,122119113,7062.52,7795.75
24-Jul-14,7796.25,7835.65,7771.65,117608370,6271.45,7830.6
25-Jul-14,7828.2,7840.95,7748.6,153936037,7827.61,7790.45
28-Jul-14,7792.9,7799.9,7722.65,116534670,6107.78,7748.7
30-Jul-14,7746.2,7798.7,7707.6,178110084,10175.5,7791.4
31-Jul-14,7784.65,7791.85,7711.15,208857257,11718.26,7721.3
01-Aug-14,7662.5,7716.7,7593.9,181070405,9796.7,7602.6
04-Aug-14,7639.55,7694.8,7622.05,137040004,7495.07,7683.65
05-Aug-14,7706.65,7752.45,7638.05,128238762,6772.55,7746.55
06-Aug-14,7726.15,7740.95,7658.95,116361342,6905.9,7672.05
07-Aug-14,7651.15,7708.95,7630.4,116792296,6030.02,7649.25
08-Aug-14,7588.7,7592.45,7540.1,118429659,6283.56,7568.55
11-Aug-14,7619.85,7635.55,7598.6,106972573,5535.13,7625.95
12-Aug-14,7688.8,7735.75,7654.8,120611660,6181.17,7727.05
13-Aug-14,7717.3,7757.1,7695.7,154083920,8030.41,7739.55
14-Aug-14,7756.15,7796.7,7739.1,127328105,6745.33,7791.7
18-Aug-14,7785.25,7880.5,7779.2,126742201,6892.25,7874.25
19-Aug-14,7901,7918.55,7881.15,140615189,7928.8,7897.5
20-Aug-14,7915.8,7922.7,7864.05,117321408,6234.79,7875.3
21-Aug-14,7875.35,7919.65,7855.95,115221672,7502.01,7891.1
22-Aug-14,7904.55,7929.05,7900.05,104074858,7088.03,7913.2
25-Aug-14,7931.75,7968.25,7897.95,118465594,6152.32,7906.3
26-Aug-14,7874.5,7915.45,7862.45,142829732,6735.18,7904.75
27-Aug-14,7933.9,7946.85,7916.55,119961224,6261.16,7936.05
28-Aug-14,7942.25,7967.8,7939.2,189698796,10417.14,7954.35
01-Sep-14,7990.35,8035,7984,139328061,6944.65,8027.7
02-Sep-14,8038.6,8101.95,8036.55,134897503,7143.64,8083.05
03-Sep-14,8110.85,8141.9,8092.25,150726992,8444.29,8114.6
04-Sep-14,8114.2,8114.8,8060.9,141280504,6925.82,8095.95
05-Sep-14,8099.9,8122.7,8049.85,125981094,6559.7,8086.85
08-Sep-14,8132.95,8180.2,8126.15,120694390,6623.08,8173.9
09-Sep-14,8161.9,8174.55,8126.5,104740540,5364.95,8152.95
10-Sep-14,8135.55,8135.75,8082.1,107064326,5561.6,8094.1
11-Sep-14,8115.15,8127.95,8057.3,122818159,6492.35,8085.7
12-Sep-14,8087.05,8114.3,8071.6,111444349,6156.73,8105.5
15-Sep-14,8070.35,8077.3,8030,96502556,5387.06,8042
16-Sep-14,8036.6,8044.9,7925.15,127952551,6647.49,7932.9
17-Sep-14,7971.5,7990.65,7936.95,123722390,6689.37,7975.5
18-Sep-14,7950.65,8120.85,7939.7,116930309,6891.09,8114.75
19-Sep-14,8129.4,8160.9,8105.35,161284509,8957.42,8121.45
22-Sep-14,8084.45,8159.9,8064.8,105507265,5710.43,8146.3
23-Sep-14,8144.4,8159.75,8008.1,140780912,7947.61,8017.55
24-Sep-14,8015.55,8042.05,7950.05,182208501,7981.87,8002.4
25-Sep-14,8003.3,8019.3,7877.35,231899016,11692.69,7911.85
26-Sep-14,7885.85,7993.3,7841.8,147835866,8247.78,7968.85
29-Sep-14,7978.45,7991.75,7934.7,97267975,5089.35,7958.9
30-Sep-14,7948.8,8030.9,7923.85,141142071,7467.66,7964.8
01-Oct-14,7960.5,7977.5,7936.7,112997913,5979.61,7945.55
07-Oct-14,7897.4,7943.05,7842.7,148199508,7982.75,7852.4
08-Oct-14,7828.75,7869.9,7815.75,135914083,7408.61,7842.7
09-Oct-14,7886.5,7972.35,7886.5,123767811,6797.45,7960.55
10-Oct-14,7911,7924.05,7848.45,142926893,8473.9,7859.95
13-Oct-14,7831,7901.15,7796,118781369,6584.44,7884.25
14-Oct-14,7923.25,7928,7825.45,225472732,7709,7864
16-Oct-14,7837.3,7893.9,7729.65,213529479,9087.06,7748.2
17-Oct-14,7733.75,7819.2,7723.85,177623196,9626.9,7779.7
20-Oct-14,7896.95,7905.95,7856.95,176171562,8357.41,7879.4
21-Oct-14,7906.15,7936.6,7874.35,163403385,8432.94,7927.75
22-Oct-14,7997.8,8005,7974.55,151104463,7301.77,7995.9
23-Oct-14,8027.7,8031.75,8008.85,19640498,915.37,8014.55
27-Oct-14,8064.35,8064.4,7985.65,132824881,6511.8,7991.7
28-Oct-14,8002.4,8037.8,7995.05,124058566,6993.84,8027.6
29-Oct-14,8077.05,8097.95,8052.25,148313096,7406,8090.45
30-Oct-14,8085.2,8181.55,8085.2,205666559,11023.46,8169.2
31-Oct-14,8200.8,8330.75,8198.05,176165086,9450.53,8322.2
03-Nov-14,8348.15,8350.6,8297.65,141090166,7439.54,8324.15
05-Nov-14,8351.25,8365.55,8323.5,161614922,9021.74,8338.3
07-Nov-14,8331.85,8360.35,8290.25,153433693,11379.2,8337
10-Nov-14,8337.8,8383.05,8304.45,130749013,6932.28,8344.25
11-Nov-14,8354.1,8378.7,8321.85,122010840,6559.73,8362.65
12-Nov-14,8378.9,8415.05,8370.5,125243330,6535.31,8383.3
13-Nov-14,8405.25,8408,8320.35,127361048,6511.91,8357.85
14-Nov-14,8360.7,8400.65,8346.8,146768580,7849.19,8389.9
17-Nov-14,8378.4,8438.1,8349.1,113879138,7270.5,8430.75
18-Nov-14,8441.25,8454.5,8407.25,134678948,7323.18,8425.9
19-Nov-14,8440.65,8455.65,8360.5,125399132,6997.58,8382.3
20-Nov-14,8406.5,8410.85,8353.15,122775989,6218.34,8401.9
21-Nov-14,8408.2,8489.8,8398.6,137015453,7889.99,8477.35
24-Nov-14,8490.95,8534.65,8490.8,140657508,7180.3,8530.15
25-Nov-14,8530.8,8535.35,8429.45,271914173,12210.62,8463.1
26-Nov-14,8450.3,8500.3,8438.65,151922494,7123.76,8475.75
27-Nov-14,8477.8,8506.75,8456.35,194298604,9556.05,8494.2
28-Nov-14,8516.8,8617,8516.25,197214619,10053.47,8588.25
01-Dec-14,8605.1,8623,8545.15,151990638,8565.14,8555.9
02-Dec-14,8535.45,8560.2,8504.65,137386984,6753.13,8524.7
03-Dec-14,8528.7,8546.95,8508.35,153199341,7664.86,8537.65
04-Dec-14,8582.4,8626.95,8526.4,143477230,6687.99,8564.4
05-Dec-14,8584.25,8588.35,8523.9,143345553,6452.4,8538.3
08-Dec-14,8538.65,8546.35,8432.25,163819529,13929.39,8438.25
09-Dec-14,8439.3,8444.5,8330.5,146266705,7115.31,8340.7
10-Dec-14,8318.05,8376.8,8317,136656345,6738.18,8355.65
11-Dec-14,8338.85,8348.3,8272.4,133862999,6718.85,8292.9
12-Dec-14,8302,8321.9,8216.3,138080911,6894.03,8224.1
15-Dec-14,8160.75,8242.4,8152.5,137140608,6720.94,8219.6
16-Dec-14,8172.6,8189.35,8052.6,197337631,8920.29,8067.6
17-Dec-14,8041.2,8082,7961.35,216216145,9966.02,8029.8
18-Dec-14,8138.9,8174.3,8084.9,162112021,7352.6,8159.3
19-Dec-14,8230.45,8263.45,8208.6,174796496,8246.76,8225.2
22-Dec-14,8255,8330.95,8228.2,139159658,5745.04,8324
23-Dec-14,8324.6,8364.75,8252.85,132190368,5629.52,8267
24-Dec-14,8272.05,8286.4,8155.25,221905876,11229.76,8174.1
26-Dec-14,8204.8,8234.55,8147.95,75528707,2995.12,8200.7
29-Dec-14,8214.7,8279.15,8214.7,82086035,3340.07,8246.3
30-Dec-14,8260.3,8268.25,8220.55,77695770,3460.46,8248.25
31-Dec-14,8243.9,8291,8243.75,84532600,4221.32,8282.7
01-Jan-15,8272.8,8294.7,8248.75,56560411,2321.88,8284
02-Jan-15,8288.7,8410.6,8288.7,101887024,4715.72,8395.45
05-Jan-15,8407.95,8445.6,8363.9,118160545,5525.52,8378.4
06-Jan-15,8325.3,8327.85,8111.35,172799618,8089.19,8127.35
07-Jan-15,8118.65,8151.2,8065.45,164075424,7464.33,8102.1
08-Jan-15,8191.4,8243.5,8167.3,143802802,8147.4,8234.6
09-Jan-15,8285.45,8303.3,8190.8,152612528,9305.95,8284.5
12-Jan-15,8291.35,8332.6,8245.6,103153908,5437.76,8323
13-Jan-15,8346.15,8356.65,8267.9,129561892,6499.2,8299.4
14-Jan-15,8307.25,8326.45,8236.65,150621631,7020.91,8277.55
15-Jan-15,8424.5,8527.1,8380.55,232138802,10725.62,8494.15
16-Jan-15,8504.05,8530.75,8452.25,181365905,8690.54,8513.8
19-Jan-15,8550.05,8570.95,8531.5,129346422,6292.59,8550.7
20-Jan-15,8575.1,8707.9,8574.5,158713840,7838.19,8695.6
21-Jan-15,8719.65,8741.85,8689.6,191651012,9735.99,8729.5
22-Jan-15,8745.85,8774.15,8727,180912372,9025.95,8761.4
23-Jan-15,8827.95,8866.4,8795.4,197124706,9716.57,8835.6
27-Jan-15,8871.35,8925.05,8825.45,192010521,9988.36,8910.5
28-Jan-15,8902.75,8985.05,8874.05,190805926,10313.46,8914.3
29-Jan-15,8901.5,8966.65,8861.25,264245843,13427.54,8952.35
30-Jan-15,8996.6,8996.6,8775.1,275587957,12385.18,8808.9
02-Feb-15,8802.5,8840.8,8751.1,216556534,10430.34,8797.4
03-Feb-15,8823.15,8837.3,8726.65,208672175,9888.1,8756.55
04-Feb-15,8789.15,8792.85,8704.4,201252375,8707.82,8723.7
05-Feb-15,8733.1,8838.45,8683.65,179008853,9126.1,8711.7
06-Feb-15,8696.85,8726.2,8645.55,176554075,7912.1,8661.05
09-Feb-15,8584.4,8605.55,8516.35,151329604,6863.17,8526.35
10-Feb-15,8478.1,8646.25,8470.5,202294693,9965.76,8565.55
11-Feb-15,8603.3,8651.95,8593.65,166560867,7602.46,8627.4
12-Feb-15,8676.95,8732.55,8599.25,163681352,7669.87,8711.55
13-Feb-15,8741.5,8822.1,8729.65,228807812,10248.41,8805.5
16-Feb-15,8831.4,8870.1,8793.4,140637331,7047.32,8809.35
18-Feb-15,8811.55,8894.3,8808.9,152152801,10153.74,8869.1
19-Feb-15,8883.05,8913.45,8794.45,219867400,9794.26,8895.3
20-Feb-15,8895.5,8899.95,8816.3,203714864,8193.56,8833.6
23-Feb-15,8856.85,8869,8736.1,143932325,7171.05,8754.95
24-Feb-15,8772.9,8800.5,8726.75,154368611,7413.31,8762.1
25-Feb-15,8801.9,8840.65,8751.4,139406599,6986.78,8767.25
26-Feb-15,8779,8786.05,8669.45,224185492,10531.16,8683.85
27-Feb-15,8729.5,8856.95,8717.45,257226273,11924.49,8844.6
28-Feb-15,8913.05,8941.1,8751.35,246453954,10064.41,8901.85
02-Mar-15,8953.85,8972.35,8885.45,224772586,11525.5,8956.75
03-Mar-15,8962.85,9008.4,8925.55,183251960,9033.61,8996.25
04-Mar-15,9109.15,9119.2,8893.95,256060375,12130.98,8922.65
05-Mar-15,8929.4,8957.55,8849.35,165081476,8250.55,8937.75
09-Mar-15,8891.15,8891.3,8740.45,160332840,8132.43,8756.75
10-Mar-15,8769.75,8778,8677.35,168916337,8402.33,8712.05
11-Mar-15,8728.75,8755.6,8682.35,178053293,8259.67,8699.95
12-Mar-15,8740.65,8787.2,8732.9,179337979,8184.46,8776
13-Mar-15,8844.05,8849.75,8631.75,184665971,8121.26,8647.75
16-Mar-15,8656.75,8663.55,8612,168438040,7559.94,8633.15
17-Mar-15,8689.1,8742.55,8630.8,182504639,8086.26,8723.3
18-Mar-15,8742.9,8747.25,8664,161153533,8227.5,8685.9
19-Mar-15,8749.45,8788.2,8614.65,168628424,8460.35,8634.65
20-Mar-15,8627.9,8627.9,8553,179982752,8484.23,8570.9
23-Mar-15,8591.55,8608.35,8540.55,155425780,6195.45,8550.9
24-Mar-15,8537.05,8627.75,8535.85,161465466,7913.26,8542.95
25-Mar-15,8568.9,8573.75,8516.55,165952155,8200.05,8530.8
26-Mar-15,8474.95,8499.45,8325.35,288758332,13667.31,8342.15
27-Mar-15,8396,8413.2,8269.15,198979321,9528.86,8341.4
30-Mar-15,8390.95,8504.55,8380.75,142061290,6713.2,8492.3
31-Mar-15,8527.6,8550.45,8454.15,177059509,8108.36,8491
01-Apr-15,8483.7,8603.4,8464.75,136312446,6863.03,8586.25
06-Apr-15,8615.8,8667.55,8573.75,150877855,7633,8659.9
07-Apr-15,8684.45,8693.6,8586.85,141765381,7287.01,8660.3
08-Apr-15,8698.95,8730.5,8679.8,149617725,7889.65,8714.4
09-Apr-15,8756.2,8785.5,8682.45,158192905,8391.19,8778.3
10-Apr-15,8774.35,8787.4,8733.6,141464357,7119.96,8780.35
13-Apr-15,8801.75,8841.65,8762.1,122833397,6242.71,8834
15-Apr-15,8844.75,8844.8,8722.4,170458015,8908.26,8750.2
16-Apr-15,8757.05,8760,8645.65,149337173,8268.33,8706.7
17-Apr-15,8698.05,8699.85,8596.7,155474164,9134.37,8606
20-Apr-15,8618.8,8619.95,8422.75,154492312,8930.38,8448.1
21-Apr-15,8416.1,8469.35,8352.7,418959074,32873.45,8377.75
22-Apr-15,8400.4,8449.95,8284.7,176926942,10002.48,8429.7
23-Apr-15,8478.2,8504.95,8361.85,169840748,9801.34,8398.3
24-Apr-15,8405.7,8413.3,8273.35,177843969,10984.24,8305.25
27-Apr-15,8330.55,8334.45,8202.35,174706337,10143.36,8213.8
28-Apr-15,8215.55,8308,8185.15,183754628,9560.13,8285.6
29-Apr-15,8274.8,8308.2,8219.2,174958511,8571.95,8239.75
30-Apr-15,8224.5,8229.4,8144.75,281696257,14755.35,8181.5
04-May-15,8230.05,8346,8220.45,136913823,7856.18,8331.95
05-May-15,8338.4,8355.65,8280.6,156019941,8138.54,8324.8
06-May-15,8316.6,8331.95,8083,212509839,10894.12,8097
07-May-15,8077,8122.6,7997.15,166563657,8443.96,8057.3
08-May-15,8131.5,8224.95,8123.45,188776090,8961.33,8191.5
11-May-15,8243.2,8332.75,8224.65,197882948,8396.12,8325.25
12-May-15,8326.15,8326.65,8115.3,178753978,8779.53,8126.95
13-May-15,8181.55,8254.95,8089.8,175015183,8391.93,8235.45
14-May-15,8232.45,8236.25,8137.3,138964395,6763.72,8224.2
15-May-15,8240.3,8279.2,8212.2,133838055,6463.64,8262.35
18-May-15,8284.95,8384.6,8271.95,153340463,7459.18,8373.65
19-May-15,8356.2,8427.8,8335,144642344,7266.52,8365.65
20-May-15,8392.65,8440.35,8391.45,127388797,6151.44,8423.25
21-May-15,8434.5,8446.35,8382.5,148189485,7641.6,8421
22-May-15,8432.5,8489.55,8420.6,193080657,8261.69,8458.95
25-May-15,8438.15,8441.95,8364.15,125051166,5555.29,8370.25
